artist_id,hour_start,hour_end,artist,stage,date,hour_start_adj,hour_end_adj,datetime_start,datetime_end,duration_min,year,order_in_lineup,artist_name,palco,lastfm_tags,total_tags_amount_norm,lastfm_genre_tags,fem_tag,male_tag,female_presence,br_tag,is_br
St. Vincent_2019-04-05,18h20,19h20,St. Vincent,Palco Adidas,2019-04-05,18:20,19:20,2019-04-05 18:20:00,2019-04-05 19:20:00,60.0,2019,66.95652173913044,St. Vincent,Adidas,"{'seen live': 1.0, 'female vocalists': 0.98, 'indie': 0.92, 'singer-songwriter': 0.91, 'indie pop': 0.89, 'alternative': 0.61, 'indie rock': 0.15, 'american': 0.14, 'experimental': 0.14, 'art pop': 0.14, 'pop': 0.13, 'art rock': 0.08, 'baroque pop': 0.06, 'rock': 0.06, 'noise pop': 0.06, 'folk': 0.05, 'female vocalist': 0.05, 'chamber pop': 0.05, 'alternative rock': 0.05, 'electronic': 0.05, '00s': 0.04, 'usa': 0.04, 'dream pop': 0.04, 'multi-instrumentalist': 0.03, 'chillout': 0.03, 'beautiful': 0.03, 'guitar': 0.03, 'progressive pop': 0.02, 'post-gospel': 0.02, 'avant-garde': 0.02, 'female': 0.02, '10s': 0.02, 'sexy': 0.02, 'freak folk': 0.02, 'seen live twice': 0.02, 'dallas': 0.02, 'electropop': 0.02, 'chill': 0.02, 'lo-fi': 0.02, '4ad': 0.02, 'downtempo': 0.02, 'indie folk': 0.02, 'alternative pop': 0.02, 'texas': 0.02, 'st vincent': 0.02, 'progressive rock': 0.01, '3': 0.01, 'mellow': 0.01, 'dreamy vocals': 0.01, 'pop rock': 0.01, 'favorites': 0.01, 'female vocals': 0.01, 'world music': 0.01, 'check out': 0.01, '2000s': 0.01, '2010s': 0.01, 'skitz0rz': 0.01, 'uitluisteren artist': 0.01, 'holloween skitz0rz': 0.01}",0.6239669421487614,"{'rock': 0.07947019867549668, 'indie': 0.43708609271523174, 'pop': 0.3178807947019868, 'alt': 0.15011037527593818, 'electro': 0.015452538631346577, 'house': 0.0, 'rap': 0.0, 'hop': 0.0}",2.119999999999999,0.0,1,0.0,0
Macklemore_2019-04-05,21h00,22h15,Macklemore,Palco Adidas,2019-04-05,21:00,22:15,2019-04-05 21:00:00,2019-04-05 22:15:00,75.0,2019,94.78260869565217,Macklemore,Adidas,"{'hip-hop': 1.0, 'rap': 0.57, 'underground rap': 0.45, 'seattle': 0.38, 'hip hop': 0.37, 'underground hip-hop': 0.19, 'seen live': 0.12, 'american': 0.07, 'northwest': 0.05, 'northwest hip-hop': 0.04, 'macklemore': 0.04, 'washington': 0.03, 'usa': 0.03, 'alternative hip-hop': 0.03, 'conscious hip-hop': 0.03, 'hipster-hop': 0.03, 'macklemore and ryan lewis': 0.03, 'indie': 0.02, 'dope': 0.02, 'underground hip hop': 0.02, 'underground': 0.02, 'pop rap': 0.02, 'beyond': 0.02, 'atmosphere': 0.02, 'came to walla walla': 0.02, 'conscious  rap': 0.02, 'seattle hip hop': 0.02, 'gay-rap': 0.02, 'electronic': 0.01, 'pop': 0.01, 'upbeat': 0.01, 'genius': 0.01, 'hiphop': 0.01, 'gay': 0.01, 'indie hip hop': 0.01, 'west coast': 0.01, 'irish': 0.01, 'fun': 0.01, 'male vocalists': 0.01, 'inspirational': 0.01, 'to listen': 0.01, 'live gesehen': 0.01, 'independent': 0.01, 'fuck yeah': 0.01, 'don': 0.01, 'west coast rap': 0.01, 'bad': 0.01, '1983': 0.01, 'indie rap': 0.01, 'topical': 0.01, 'faggot': 0.01, 'alternative hip hop': 0.01, 'white rap': 0.01, 'the best': 0.01, 'expressive': 0.01, 'dyke': 0.01, 'seen live x2': 0.01, 'homosexual': 0.01, 'spotify': 0.01, 'fag': 0.01, 'seen live x3': 0.01, 'seen live x4': 0.01, 'west coast hip-hop': 0.01, ""bands i've seen live"": 0.01, 'slug': 0.01, 'wa': 0.01, 'bystry kot': 0.01, 'checkoutlater': 0.01, 'remove': 0.01, 'hometown pride': 0.01, 'meme rap': 0.01, 'seattle hip-hop': 0.01, 'anti-homophobia': 0.01, 'listentothis': 0.01, 'white privilege': 0.01, '5 times': 0.01, 'northwest rap': 0.01, 'tnm': 0.01, 'do u feel it': 0.01, 'geeeenius': 0.01, 'mackelmore': 0.01, 'check how sarah doing': 0.01, 'love is patience': 0.01, 'lowe is kind': 0.01, 'northwestern hip-hop': 0.01, 'the music world would be a better place if he threw himself under a steam roller': 0.01, 'wheniwasinthethirdgradecore': 0.01, 'feliciaraynemccloud': 0.01, 'raynemccloud': 0.01, 'besthiphop': 0.01, 'musicfam': 0.01, 'tnm musicfam': 0.01, 'love2u': 0.01, 'damn-core': 0.01, 'euros love him': 0.01, 'mixed-hip hop': 0.01}",0.7018348623853237,"{'rock': 0.0, 'indie': 0.013071895424836602, 'pop': 0.00980392156862745, 'alt': 0.013071895424836602, 'electro': 0.0032679738562091504, 'house': 0.0, 'rap': 0.369281045751634, 'hop': 0.5915032679738563}",0.0,0.01,0,0.0,0
Maz_2019-04-05,12h00,12h45,Maz,Palco Perry’s By Doritos,2019-04-05,12:00,12:45,2019-04-05 12:00:00,2019-04-05 12:45:00,45.0,2019,0.8695652173913043,Maz,Perry's,"{'hip-hop': 1.0, 'polski hip hop': 0.75, 'jazz': 0.5, 'roots': 0.5, 'modal': 0.5, 'trad': 0.5, 'kto tu robi underground': 0.5, 'wielokrotne rymy': 0.5, 'truskul': 0.5, 'trance': 0.25, 'classic rock': 0.25, 'electronic': 0.25, 'hip hop': 0.25, 'alternative': 0.25, 'rap': 0.25, 'blues': 0.25, 'lesser known yet streamable artists': 0.25, 'polskie': 0.25, 'techo': 0.25, 'québec': 0.25, 'bystry kot': 0.25, 'slupsk': 0.25, 'nielegal': 0.25, 'podorythmie': 0.25}",0.3333333333333333,"{'rock': 0.08333333333333333, 'indie': 0.0, 'pop': 0.0, 'alt': 0.08333333333333333, 'electro': 0.08333333333333333, 'house': 0.0, 'rap': 0.08333333333333333, 'hop': 0.6666666666666666}",0.0,0.0,0,0.0,1
Elekfantz_2019-04-05,13h00,13h45,Elekfantz,Palco Perry’s By Doritos,2019-04-05,13:00,13:45,2019-04-05 13:00:00,2019-04-05 13:45:00,45.0,2019,11.304347826086957,Elekfantz,Perry's,"{'electronic': 1.0, 'house': 0.67, 'seen live': 0.34, 'deep house': 0.34, 'indie dance': 0.34, 'all': 0.34, 'nu disco': 0.34, 'melt': 0.34, 'seen live seen live': 0.34, 'lolla1': 0.34}",0.5353075170842826,"{'rock': 0.0, 'indie': 0.1446808510638298, 'pop': 0.0, 'alt': 0.0, 'electro': 0.425531914893617, 'house': 0.4297872340425532, 'rap': 0.0, 'hop': 0.0}",0.0,0.0,0,0.0,1
Dashdot_2019-04-05,14h00,15h00,Dashdot,Palco Perry’s By Doritos,2019-04-05,14:00,15:00,2019-04-05 14:00:00,2019-04-05 15:00:00,60.0,2019,21.73913043478261,Dashdot,Perry's,"{'deep house': 1.0, 'nu disco': 0.6, 'modern metal': 0.6, 'groove': 0.4, 'brazilian': 0.4, 'ghouse': 0.2}",0.37499999999999994,"{'rock': 0.0, 'indie': 0.0, 'pop': 0.0, 'alt': 0.0, 'electro': 0.0, 'house': 1.0, 'rap': 0.0, 'hop': 0.0}",0.0,0.0,0,0.4,1
Bruno Be_2019-04-05,15h15,16h15,Bruno Be,Palco Perry’s By Doritos,2019-04-05,15:15,16:15,2019-04-05 15:15:00,2019-04-05 16:15:00,60.0,2019,34.78260869565217,Bruno Be,Perry's,"{'house': 1.0, 'under 2000 listeners': 1.0, 'beatport': 1.0}",0.3333333333333333,"{'rock': 0.0, 'indie': 0.0, 'pop': 0.0, 'alt': 0.0, 'electro': 0.0, 'house': 1.0, 'rap': 0.0, 'hop': 0.0}",0.0,0.0,0,0.0,1
Loud Luxury_2019-04-05,16h30,17h30,Loud Luxury,Palco Perry’s By Doritos,2019-04-05,16:30,17:30,2019-04-05 16:30:00,2019-04-05 17:30:00,60.0,2019,47.82608695652174,Loud Luxury,Perry's,"{'house': 1.0, 'electronic': 0.67, 'pop': 0.67, 'us': 0.67, 'future house': 0.67, 'seen live': 0.34, 'usa': 0.34, 'canadian': 0.34, 'united states of america': 0.34, 'united states': 0.34, 'loud luxury': 0.34}",0.5262237762237763,"{'rock': 0.0, 'indie': 0.0, 'pop': 0.2225913621262459, 'alt': 0.0, 'electro': 0.2225913621262459, 'house': 0.5548172757475083, 'rap': 0.0, 'hop': 0.0}",0.0,0.0,0,0.0,0
Fisher_2019-04-05,17h45,18h45,Fisher,Palco Perry’s By Doritos,2019-04-05,17:45,18:45,2019-04-05 17:45:00,2019-04-05 18:45:00,60.0,2019,60.869565217391305,Fisher,Perry's,"{'indie': 1.0, 'female vocalists': 0.83, 'pop': 0.63, 'rock': 0.38, 'female vocalist': 0.27, 'singer-songwriter': 0.2, 'seen live': 0.18, 'house': 0.14, 'indie pop': 0.12, 'acoustic': 0.12, 'swiss': 0.12, 'lovely': 0.12, 'tech house': 0.09, 'singer-songwriters': 0.09, 'folk': 0.07, 'indie rock': 0.07, 'favorites': 0.07, 'techno': 0.07, 'canadian': 0.07, 'mellow': 0.07, 'melancholy': 0.07, 'duos': 0.07, 'chillout': 0.05, 'female': 0.05, 'alternative': 0.05, 'usa': 0.05, 'soft rock': 0.05, 'american': 0.05, 'melancholic': 0.05, 'switzerland': 0.05, 'female artists': 0.05, 'relax': 0.05, 'ecto': 0.05, 'piano-driven': 0.05, 'fisher': 0.05, 'sophie hunger': 0.05, 'soundtrack': 0.03, 'trance': 0.03, 'electronic': 0.03, 'pop rock': 0.03, 'australian': 0.03, 'piano': 0.03, '90s': 0.03, 'sleep': 0.03, 'progressive trance': 0.03, 'relaxing': 0.03, 'australia': 0.03, 'vocal trance': 0.03, 'rock brasil': 0.03, 'interesting': 0.03, 'folk pop': 0.03, '00s': 0.03, 'favorite': 0.03, 'vocalists': 0.03, 'english': 0.03, 'electronic music': 0.03, 'female singer-songwriter': 0.03, 'mine': 0.03, 'favourite artists': 0.03, 'study': 0.03, 'hunger': 0.03, 'sirens of song': 0.03, 'kgrl': 0.03, 'all': 0.03, 'can': 0.03, 'neu': 0.03, 'co-ed': 0.03, 'music to test listen': 0.03, 'hebo': 0.03, 'criminally underrated': 0.03, 'girls with voices': 0.03, 'my favorite female artists and female fronted bands': 0.03, 'englisch': 0.03, 'random groups': 0.03, 'onbekend': 0.03, 'check them out': 0.03, 'women who totally kick ass': 0.03, 'i saw these bands live': 0.03, 'a long red glare': 0.03, 'pop rock brasil': 0.03, 'kathy fisher': 0.03, 'parent approved': 0.03, 'weepy rock': 0.03, 'fisco': 0.03, 'discovered by listening to another artist': 0.03, 'techo house': 0.03, 'reading 2019': 0.03}",0.42655367231638347,"{'rock': 0.20529801324503313, 'indie': 0.39403973509933776, 'pop': 0.2781456953642384, 'alt': 0.016556291390728475, 'electro': 0.01986754966887417, 'house': 0.08609271523178808, 'rap': 0.0, 'hop': 0.0}",2.5199999999999987,0.0,0,0.06,1
Zhu_2019-04-05,19h00,20h00,Zhu,Palco Perry’s By Doritos,2019-04-05,19:00,20:00,2019-04-05 19:00:00,2019-04-05 20:00:00,60.0,2019,73.91304347826087,Zhu,Perry's,"{'house': 1.0, 'electronic': 0.9, 'deep house': 0.62, 'trance': 0.29, 'seen live': 0.11, 'electronica': 0.07, 'american': 0.07, 'usa': 0.05, 'driving': 0.05, 'chinese': 0.05, 'china': 0.05, 'hip hop': 0.03, 'chill': 0.03, 'alternative': 0.03, 'experimental': 0.03, 'downtempo': 0.03, 'dance': 0.03, 'tech house': 0.03, 'lounge': 0.03, 'deep': 0.03, 'progressive house': 0.03, 'sex': 0.03, 'future': 0.03, 'post-hardcore': 0.03, 'los angeles': 0.03, 'relax': 0.03, 'chill out': 0.03, 'under 2000 listeners': 0.03, 'trap': 0.03, 'evening': 0.03, 'united states': 0.03, 'all': 0.03, 'nu disco': 0.03, 'club dance': 0.03, 'yy': 0.03, 'chinese american': 0.03, 'artists to check': 0.03, 'zhu': 0.03, 'i heard this artist before': 0.03}",0.6682926829268301,"{'rock': 0.0, 'indie': 0.0, 'pop': 0.0, 'alt': 0.01094890510948905, 'electro': 0.35401459854014594, 'house': 0.6131386861313869, 'rap': 0.01094890510948905, 'hop': 0.01094890510948905}",0.0,0.0,0,0.0,0
KSHMR _2019-04-05,20h15,21h15,KSHMR ,Palco Perry’s By Doritos,2019-04-05,20:15,21:15,2019-04-05 20:15:00,2019-04-05 21:15:00,60.0,2019,86.95652173913044,KSHMR,Perry's,"{'big room': 1.0, 'big room house': 0.8, 'electro house': 0.6, 'electronic': 0.4, 'american': 0.4, 'progressive house': 0.4, 'edm': 0.4, 'electronica': 0.2, 'dance': 0.2, 'house': 0.2, 'indian': 0.2, 'all': 0.2, 'american edm': 0.2}",0.6153846153846153,"{'rock': 0.0, 'indie': 0.0, 'pop': 0.0, 'alt': 0.0, 'electro': 0.375, 'house': 0.625, 'rap': 0.0, 'hop': 0.0}",0.0,0.0,0,0.0,0
Tiësto_2019-04-05,21h30,22h30,Tiësto,Palco Perry’s By Doritos,2019-04-05,21:30,22:30,2019-04-05 21:30:00,2019-04-05 22:30:00,60.0,2019,100.0,Tiësto,Perry's,"{'trance': 1.0, 'electronic': 0.56, 'dance': 0.43, 'techno': 0.36, 'electronica': 0.26, 'seen live': 0.12, 'house': 0.1, 'progressive trance': 0.09, 'tiesto': 0.09, 'vocal trance': 0.06, 'dutch': 0.05, 'electro': 0.03, 'dj tiesto': 0.03, 'progressive house': 0.03, 'uplifting trance': 0.02, 'dj': 0.02, 'melodic trance': 0.02, 'tiësto': 0.02, 'chillout': 0.02, 'club': 0.02, 'netherlands': 0.02, 'electro house': 0.02, 'progressive': 0.01, 'pop': 0.01}",0.3038348082595871,"{'rock': 0.0, 'indie': 0.0, 'pop': 0.00970873786407767, 'alt': 0.0, 'electro': 0.8446601941747574, 'house': 0.14563106796116504, 'rap': 0.0, 'hop': 0.0}",0.0,0.0,0,0.0,0
Carne Doce_2019-04-06,12h30,13h10,Carne Doce,Palco Budweiser,2019-04-06,12:30,13:10,2019-04-06 12:30:00,2019-04-06 13:10:00,40.0,2019,6.896551724137931,Carne Doce,Budweiser,"{'experimental': 1.0, 'brasil': 0.88, 'alternative': 0.75, 'lo-fi': 0.75, 'brazilian': 0.63, 'seen live': 0.5, 'brazil': 0.5, 'female vocalists': 0.38, 'psychedelic': 0.38, 'psychedelic rock': 0.25, 'indie': 0.13, 'pop': 0.13, 'rock': 0.13, 'indie rock': 0.13, 'pop rock': 0.13, 'jangle pop': 0.13, 'psychedelic pop': 0.13, 'dream pop': 0.13, 'portuguese': 0.13, 'mpb': 0.13, 'political': 0.13, 'samba': 0.13, 'falsetto': 0.13, '10s': 0.13, '2010s': 0.13, 'growl': 0.13, 'latinoamerica': 0.13, 'nova mpb': 0.13, 'goias': 0.13, 'indie proibidao': 0.13}",0.2819025522041763,"{'rock': 0.26337448559670784, 'indie': 0.16049382716049382, 'pop': 0.2674897119341564, 'alt': 0.30864197530864196, 'electro': 0.0, 'house': 0.0, 'rap': 0.0, 'hop': 0.0}",0.76,0.0,1,2.2699999999999996,1
Rashid_2019-04-06,14h10,15h00,Rashid,Palco Budweiser,2019-04-06,14:10,15:00,2019-04-06 14:10:00,2019-04-06 15:00:00,50.0,2019,24.137931034482758,Rashid,Budweiser,"{'rap': 1.0, 'hip-hop': 0.41, 'underground hip-hop': 0.32, 'brazilian': 0.32, 'chillout': 0.13, 'hip hop': 0.13, 'rap underground': 0.13, 'seen live': 0.1, 'brasil': 0.1, 'rap nacional': 0.1, 'g-funk': 0.07, 'brazilian rap': 0.07, 'gabriel': 0.04, 'alternative': 0.04, 'dub': 0.04, 'underground rap': 0.04, 'brazil': 0.04, 'underground': 0.04, 'under 2000 listeners': 0.04, 'português': 0.04, 'brasilian': 0.04, 'sao paulo': 0.04, 'brasileira': 0.04, 'nacional': 0.04, 'step': 0.04, 'mayara': 0.04, 'rashid': 0.04, 'euteavisei': 0.04}",0.6363636363636364,"{'rock': 0.0, 'indie': 0.0, 'pop': 0.0, 'alt': 0.01785714285714286, 'electro': 0.0, 'house': 0.0, 'rap': 0.5982142857142857, 'hop': 0.38392857142857145}",0.0,0.0,0,0.7500000000000002,1
Snow Patrol_2019-04-06,16h10,17h10,Snow Patrol,Palco Budweiser,2019-04-06,16:10,17:10,2019-04-06 16:10:00,2019-04-06 17:10:00,60.0,2019,44.827586206896555,Snow Patrol,Budweiser,"{'indie': 1.0, 'alternative': 0.85, 'rock': 0.71, 'indie rock': 0.68, 'britpop': 0.58, 'seen live': 0.4, 'alternative rock': 0.31, 'british': 0.23, 'snow patrol': 0.1, 'pop': 0.06, 'scottish': 0.06, 'irish': 0.05, 'emo': 0.03, 'uk': 0.03, 'indie pop': 0.03, 'pop rock': 0.03, 'male vocalists': 0.03, '00s': 0.03, 'favorites': 0.02, 'brit rock': 0.02, 'scotland': 0.02, 'love': 0.02, 'soft rock': 0.02, 'mellow': 0.02, 'chillout': 0.02, 'acoustic': 0.02, '90s': 0.01, 'singer-songwriter': 0.01, 'awesome': 0.01, 'favorite': 0.01, 'male vocalist': 0.01, 'favourites': 0.01, 'power pop': 0.01}",0.983455882352942,"{'rock': 0.33084112149532713, 'indie': 0.31962616822429907, 'pop': 0.13271028037383176, 'alt': 0.216822429906542, 'electro': 0.0, 'house': 0.0, 'rap': 0.0, 'hop': 0.0}",0.0,0.04,0,0.0,0
Lenny Kravitz_2019-04-06,18h20,19h35,Lenny Kravitz,Palco Budweiser,2019-04-06,18:20,19:35,2019-04-06 18:20:00,2019-04-06 19:35:00,75.0,2019,67.24137931034483,Lenny Kravitz,Budweiser,"{'rock': 1.0, 'funk': 0.49, 'alternative': 0.39, 'pop': 0.35, 'alternative rock': 0.35, 'seen live': 0.19, 'american': 0.08, 'classic rock': 0.07, 'hard rock': 0.07, '90s': 0.06, 'singer-songwriter': 0.06, 'funk rock': 0.06, 'lenny kravitz': 0.06, 'male vocalists': 0.06, 'soul': 0.05, 'pop rock': 0.05, 'guitar': 0.02, 'pop-rock': 0.02, 'sexy': 0.02, '80s': 0.02, 'usa': 0.02, 'blues': 0.02, 'neo-psychedelia': 0.02, 'indie': 0.02, 'lenny': 0.02, '00s': 0.02, 'funky': 0.01}",0.7777777777777779,"{'rock': 0.5785714285714286, 'indie': 0.0071428571428571435, 'pop': 0.14999999999999997, 'alt': 0.2642857142857143, 'electro': 0.0, 'house': 0.0, 'rap': 0.0, 'hop': 0.0}",0.0,0.06,0,0.0,0
Kings of Leon_2019-04-06,21h00,23h00,Kings of Leon,Palco Budweiser,2019-04-06,21:00,23:00,2019-04-06 21:00:00,2019-04-06 23:00:00,120.0,2019,94.82758620689656,Kings of Leon,Budweiser,"{'rock': 1.0, 'indie': 0.96, 'indie rock': 0.92, 'alternative': 0.77, 'seen live': 0.57, 'southern rock': 0.53, 'alternative rock': 0.24, 'american': 0.11, 'garage rock': 0.11, 'kings of leon': 0.08, '00s': 0.04, 'male vocalists': 0.03, 'usa': 0.03, 'nashville': 0.02, 'tennessee': 0.02, 'alt-country': 0.02, 'classic rock': 0.02, 'folk': 0.02, 'blues': 0.02, 'pop': 0.02, 'garage rock revival': 0.02, 'garage': 0.02, 'rock and roll': 0.02, 'pay attention': 0.02, 'favorites': 0.02, 'recommended': 0.02, 'country rock': 0.02, 'hard rock': 0.02, 'kickasstic': 0.02, 'punk': 0.01, 'indie pop': 0.01, 'britpop': 0.01, 'blues rock': 0.01, 'pop rock': 0.01}",1.0225694444444455,"{'rock': 0.49575551782682514, 'indie': 0.32088285229202035, 'pop': 0.008488964346349747, 'alt': 0.17487266553480477, 'electro': 0.0, 'house': 0.0, 'rap': 0.0, 'hop': 0.0}",0.0,0.03,0,0.0,0
Catavento_2019-04-06,11h50,12h25,Catavento,Palco Onix,2019-04-06,11:50,12:25,2019-04-06 11:50:00,2019-04-06 12:25:00,35.0,2019,0.0,Catavento,Onix,"{'grunge': 1.0, 'lo-fi': 1.0, 'garage': 0.8, 'psychedelic': 0.6, 'glimb': 0.6, 'shoegaze': 0.4, 'psychedelic rock': 0.4, 'indie': 0.2, 'instrumental': 0.2, 'alternative rock': 0.2, 'experimental': 0.2, 'indie rock': 0.2, 'brazil': 0.2, 'brasil': 0.2, 'mpb': 0.2, 'better than radiohead': 0.2, 'psychodelic rock': 0.2, 'br': 0.2, 'its not indie assholes': 0.2, 'psychedelic garage noise rock': 0.2, 'noisezeira': 0.2, 'barulho foda': 0.2, 'zuada': 0.2}",0.24999999999999992,"{'rock': 0.6, 'indie': 0.30000000000000004, 'pop': 0.0, 'alt': 0.09999999999999999, 'electro': 0.0, 'house': 0.0, 'rap': 0.0, 'hop': 0.0}",0.0,0.0,0,0.6000000000000001,1
Liniker e os Caramelows_2019-04-06,13h15,14h05,Liniker e os Caramelows,Palco Onix,2019-04-06,13:15,14:05,2019-04-06 13:15:00,2019-04-06 14:05:00,50.0,2019,14.655172413793103,Liniker e os Caramelows,Onix,"{'soul': 1.0, 'brazilian': 1.0, 'mpb': 0.67, 'seen live': 0.5, 'jazz': 0.34, 'brazil': 0.34, 'brasil': 0.34, 'black music': 0.34, 'bossa nova': 0.17, 'latin': 0.17, 'male vocalists': 0.17, '10s': 0.17, '2016': 0.17, 'brazilian pop': 0.17, 'cancer': 0.17, 'brazilian music': 0.17, 'lgbt': 0.17, 'pop brasil': 0.17, 'liniker': 0.17, 'liniker e os caramelows': 0.17, 'tropicalia revival': 0.17, 'sxsw 2017': 0.17, 'trans vocalists': 0.17}",0.04802259887005651,"{'rock': 0.0, 'indie': 0.0, 'pop': 1.0, 'alt': 0.0, 'electro': 0.0, 'house': 0.0, 'rap': 0.0, 'hop': 0.0}",0.0,0.17,1,2.8599999999999994,1
Silva_2019-04-06,15h05,16h05,Silva,Palco Onix,2019-04-06,15:05,16:05,2019-04-06 15:05:00,2019-04-06 16:05:00,60.0,2019,33.62068965517241,Silva,Onix,"{'brazilian': 1.0, 'mpb': 0.72, 'indie': 0.7, 'alternative': 0.54, 'singer-songwriter': 0.31, 'seen live': 0.25, 'pop': 0.14, 'experimental': 0.14, 'brasil': 0.14, 'electronic': 0.12, 'chillwave': 0.12, 'lo-fi': 0.1, 'brazil': 0.1, 'male vocalists': 0.1, 'nova mpb': 0.1, 'japanese': 0.08, 'folk': 0.08, 'indie pop': 0.08, 'rnb': 0.08, 'female vocalists': 0.06, 'dream pop': 0.06, 'j-urban': 0.06, 'nacional': 0.06, 'espirito santo': 0.06, 'rock': 0.04, 'indie rock': 0.04, 'synth pop': 0.04, 'r&b': 0.04, 'r and b': 0.04, 'synthpop': 0.04, 'japan': 0.04, 'j-pop': 0.04, 'brazilian music': 0.04, 'br': 0.04, 'new mpb': 0.04, 's0n4r sp': 0.04, 'disco': 0.02, 'spanish': 0.02, 'chillout': 0.02, 'electropop': 0.02, 'soul': 0.02, 'alternative rock': 0.02, 'ambient': 0.02, 'love': 0.02, 'new wave': 0.02, 'japon': 0.02, 'funk': 0.02, 'latin': 0.02, 'minimal': 0.02, 'underground hip-hop': 0.02, 'psychedelic': 0.02, 'synth': 0.02, 'trip hop': 0.02, 'jpop': 0.02, 'smooth': 0.02, 'relaxing': 0.02, 'trippy': 0.02, 'female vocalist': 0.02, 'dj': 0.02, ""00's"": 0.02, 'alternative pop': 0.02, 'chill out': 0.02, 'português': 0.02, '2010s': 0.02, 'floaty': 0.02, 'male singer': 0.02, 'brasileiro': 0.02, 'alternativo': 0.02, 'art pop': 0.02, 'capixaba': 0.02, 'andrew bird': 0.02, 'crush': 0.02, 'japanese female vocalists': 0.02, 'hairy chest': 0.02, 'alternativa': 0.02, 'rei': 0.02, 'mpb moderna': 0.02, 'pop nacional': 0.02, 'qa': 0.02, 'brasilian music': 0.02, 'goodvibes': 0.02, 'zup': 0.02, 'the countdown': 0.02, '2017': 0.02, 'brasil best': 0.02, 'otter': 0.02, 'chilwave': 0.02, 'dem skal jeg checke ud': 0.02, 'sub dubstep': 0.02, 'novo mpb': 0.02, 'tulipa ruiz': 0.02, 'neo mpb': 0.02, 'orgasm for the ears': 0.02, 'posted': 0.02, 'wrong musician': 0.02, 'latino-americano': 0.02, 'guardia nova': 0.02, 'trinco': 0.02, 'hugo trincado': 0.02, 'trincado': 0.02}",0.31896551724138067,"{'rock': 0.04504504504504504, 'indie': 0.36936936936936937, 'pop': 0.2252252252252252, 'alt': 0.2792792792792793, 'electro': 0.06306306306306306, 'house': 0.0, 'rap': 0.0, 'hop': 0.018018018018018018}",0.19999999999999996,0.12000000000000001,1,2.3400000000000003,1
Bring Me The Horizon_2019-04-06,17h15,18h15,Bring Me The Horizon,Palco Onix,2019-04-06,17:15,18:15,2019-04-06 17:15:00,2019-04-06 18:15:00,60.0,2019,56.03448275862069,Bring Me The Horizon,Onix,"{'deathcore': 1.0, 'metalcore': 0.89, 'hardcore': 0.41, 'screamo': 0.4, 'metal': 0.25, 'seen live': 0.23, 'post-hardcore': 0.13, 'british': 0.07, 'death metal': 0.06, 'emo': 0.03, 'bring me the horizon': 0.03, 'emocore': 0.03, 'grindcore': 0.03, 'fashioncore': 0.02, 'rock': 0.02, 'gaycore': 0.02, 'alternative rock': 0.02, 'brutal': 0.02, 'post hardcore': 0.02, 'uk': 0.02, 'electronic': 0.02, 'pop': 0.02, 'shit': 0.02, 'bring me the hairspray': 0.01, 'bmth': 0.01, 'alternative': 0.01, 'melodic death metal': 0.01, 'gay': 0.01, 'experimental': 0.01, 'scenecore': 0.01, 'mathcore': 0.01, 'death metalcore': 0.01, 'not screamo': 0.01}",0.02849740932642489,"{'rock': 0.36363636363636365, 'indie': 0.0, 'pop': 0.18181818181818182, 'alt': 0.2727272727272727, 'electro': 0.18181818181818182, 'house': 0.0, 'rap': 0.0, 'hop': 0.0}",0.0,0.0,0,0.0,0
